# LFJ aggregator swap txs for router e2e testing (500 txs)
# Format: txHash  # block
0x92b95142c2a3379a7b057a9b36aead58bef5e168cbca6dd8d84e8340a8de8ad0  # block 80416035
0xa52357a413c06ce07ed2bccb1d29886f6ac85331ae8fc56bcdd81315c5401e70  # block 80416623
0x3b4a52642d415e3c77be1976a19a7385e188b4ee8cd0eb8dad826125f85a349b  # block 80416684
0xcb794ae518d74b0b2fc985d4735c5d11a61f8bc05e02559fe1c86aa286583533  # block 80416711
0x5210f38e1bc679df15c5a4a523cb250561338e4e73597581046fe473e1bb4b8f  # block 80417119
0x580e921275659c34e7edc1b053457a4985ba36fad11184f678a701e5b5422c99  # block 80417493
0x2d818212d36477c8b539be2cc743789d6ebdf4dac104eda5ccc36404d69aaeda  # block 80417688
0x73f65d01749abc6402a0875d6b2442d9a911ee71ac7c203be7f31956bf7c7202  # block 80418227
0xf897b04c54e736654c58685139eb39995f2ab947ddc520c8515c969d03ddf754  # block 80418450
0x25cf23bee339d729e00d2a98d7577aa35e5d1c8e4f8758c4ddb063c845da88dd  # block 80418550
0x38eb865cee82b1d78f2f7f5b5e25b007189941978513bf5b5a46e78701bd14f0  # block 80418683
0x1be389019861864e6cad0fdf8d6adb5b937910a2124b6e525927f39911715d51  # block 80418776
0x7bdd9bdd4ee7aa6d7fd5d71cb1d248ef314543641539668d44ba4b80461d261a  # block 80418902
0xc9fd6891994469e349f33aae5d14fa5faf0fe7d748868e17ac5a7e12c5a2014b  # block 80419166
0xb6d5dc5a214a8a0215731a687e53861bd9e8f2ddc70d31e790540570b12b0f76  # block 80419179
0x34b7d94e11f91841eda308546377f2c5f6bc47f0bde156bd31ebf0715f6f7fc2  # block 80419428
0x79a247b9b5654f37e8660800ea8307f210e1dcc16d76dbbd206c02c12d76666e  # block 80419545
0x9864f96069df792ee5a043bd084f771654421d0bb43b552727aa57587e5c2bc7  # block 80419840
0x283ce4e0235b3ecafbac9cb42a2eab9e25a09d98f2da6e71f64be9bc6aa7682d  # block 80420136
0xd47c963bce369b7d9c1d915afbe1743d5b721d4700430931edb8f65dde81feac  # block 80420381
0x054234ca7e270d86143791c77e6c9cc1836fbab5cfc8c84e945e11fda0990da9  # block 80420585
# LFJ aggregator swap txs for router e2e testing (1647 txs)
# Format: txHash  # block
0xaf870380f612cdc8e23dd944b2e0bb3e44b2f1b3f84e7f7ff3009c4dd9217a00  # block 80420618
0xf8d6260bd0c0a0df96135f26e73f6eb6479355bffc01ec9684887f2038bfb310  # block 80420722
0xc62a07f251adb47173a4cf9362a47954a0643860e608d57147402c1ccac98361  # block 80420814
0x76db97e5b3e7a99ecd219cedbddbbed4b8e54f9a20f110fe26bbe1d9242a65b6  # block 80420875
0xdaea98c53396ce22d2a93c8aadeb20dbd39a8cc7332655799ce92239dc45cdae  # block 80420909
0x628c121fc9121aea85053becc90128e1a41e971a0b0838bd4da8c400fe01a53e  # block 80420936
0x260d9e18ba4d21a2d7f12489af43492619332f4d5aef1729108f6960eb75f537  # block 80421162
0xd5d9650f4899b2a1f4667eac61570726a0b66342cfc14edb7bed53a6387cd02c  # block 80421341
0xba104ee8cd6cf5f0e1e11cda7cf9505c65842a18c501593eb7cee54423a7669e  # block 80421712
0xbd9dd137cf712973f144be128dd4446276606f644d20e147b7911003751efd9e  # block 80422046
0xb8d5d1daf7724c0953a6e360add9c332947ce08628495ca14641b6029a692f3c  # block 80422300
0x370e3e8ae87fc36c9faf6977a8ccd6014a916c316de3cb24acceb9c36ec82ba5  # block 80422594
0x09b602b794f5facae5b73dfeaabc65c9d1b410a6de740668bbdf4220140a0548  # block 80422870
0xa27a8f3b217a4dab5ec81d2c3f30d4d0bc8d3b62281d8cc4a094b48125934b1c  # block 80423234
0xb0220228c7ce10fe10e128d3c7ea04e0d095fe7e97d31174f6295d21f5b4a631  # block 80423274
0x7c3fe17b41543861352cd98b563f8efce5d7c4854949aa15922847c56310c7bb  # block 80423275
0x99999fec935460edb3a0d58bd58c9fe281bd2d5f879aaa6ba26532c4616f6453  # block 80423389
0xbb74fc5561aa424c3529dd3a84f2e532f810ecfb71b7953e2513b28306416807  # block 80423397
0x05d21ed22c1a5584417daf47f5de29e6a7d0656e0a7d1c92eb9c5d725fcf09a9  # block 80423423
0xc62d1747adabd8397ec8e4f3f01b23012d621cd067c7b487dc94b1d1e4c02d62  # block 80423598
0x3af9bce348f27f3aea86a743eace121084cf33e69e11d718d0662896c005f8bb  # block 80424061
0x56e0d15e6799969410f3a077803d0f382943f1217b02f12212c9a54848ab2ab5  # block 80424164
0x81262c05fc9e207f657594d7f18df3d106b669795f393bf5578c0e813e2147d5  # block 80424206
0x0b231dd2bc8e5962dd7b78698d90821f4426b11c38f5ea6417fce7fed9d9df5d  # block 80424285
0xd5eca6838ca6b9b9cc494be0c3d90fd904f61904f863355dbbbc506293ac2e33  # block 80424361
0x0fbd529013fc05862c9fd9dc1e9e6e2b91d5d82c062b2b280f1b4586f7bd4a0f  # block 80424585
0xeeb35ff30a247d34a57b09e26d75248e6252129afad30e5a30e499f1ce463cb9  # block 80424599
0xaf6edf1fe01b13af2acf0b03ccc1f0b69d087abe4e8f71267fe8c8f74c2660cd  # block 80424630
0xadc6f5aa0f32da75d7ff9e971fd81877c9132685953d6fae2ca62817e129e90c  # block 80424973
0x21a21ce8540d8551d3931b80911db6a47b462f8c825ce39ae528acdf57a2ca5f  # block 80425716
0x0be553f281d779b87c917472f56e3f94581c09a09ac5f77e2474620037c48e15  # block 80425741
0x1b8492f4a9553a2f2f9538c1f4706a27d891314c05f614a3e6aea09ef65557a3  # block 80425930
0x68828487b9ce19ca3b90c24dfa8035ea84298c1d37ab59a73fa7bb09f543cbfb  # block 80426201
0xef34ad8aaa955f3b7b87fae42ecec67de7a9c2ee8a054914cdae6805892c13bb  # block 80426256
0x669b457474ea4cdd826e67d967d74c3aa5675b1fe1a986e0c75a82d8f393cebd  # block 80426331
0x598efcd4760051e66ca18582994076776e8e4633cd4b7af01003ef6998485964  # block 80426576
0x25a6cdbba414a6952407a1cabb07d74de52d5963c40950a8def41cc757693eec  # block 80426599
0xa9c216c4736fbb0219d11c5c602e75fd626d14172fc18c40796745919da7c2db  # block 80426674
0xb4888649d9b33e436a04d0f2a15e1feedd54bf017f526d0568689c7f1f3d119e  # block 80426921
0xc70e3e5c346fb61fd4109813c7b1f055d881c2cc0adb18729a2636bdebe2407f  # block 80427011
0x32f47a00b2d3929f5af51405e1f600ed7b72f8d0110e48eb92a99a9015c5b094  # block 80427211
0xd616980dd28edd33284b0ecaec0e79942999ab19b0dae9152c1fbe73c95a8965  # block 80427327
0xa60bd2050f50630ef488a1d8f05852a076041c0b626aff1ed424ea271fada504  # block 80427846
0x5fdce3d0dbed13edea956ccef3f22f4cd7ff74847d64d9b7e824583d06b9f925  # block 80427854
0x99b87c7bbff33e372f95dc776a37529e1635ad4c86822faba9c1940d1e1cf694  # block 80429701
0xe37378b8acb79af1377f9ceca2fc3ae2f777a3cfaba7f23227844585ae99e1b8  # block 80430198
0x91fe7247dc470be2a241e1d59f854234c299ae9cdaa8352ce7c8b15084c7c4a6  # block 80430582
0x4ac5af621232be86cd570b172fedfc9c56d37c045f509ad401cb9dea74f94a5c  # block 80430631
0xd1791d6886def788ddae3fa3b4823a8b45de1c2b06f1d125b5cc3f890e978612  # block 80430725
0xe2cecfbf824774c0602b051906ce7cf5ef610ff50fbb8c4e47d943fcc7871c22  # block 80430753
0xef82749f5e6bc3dcf94ef4cd81258bd3610a73a694aa4636ed8f02060d2463da  # block 80430815
0xd8d1c7d0b3bb1216f611432c2c709448626409bec8c95a79a2a950be16a9e18d  # block 80430868
0x256aaf8a0676e2dd6f8452cf7f662a6cf1eb9ff7697c8748688bd27628106eaf  # block 80431116
0x05986a0d015b38bd4fa3678a55ab8a280b6e7b2d13375272dc1d345a51407283  # block 80431245
0x7b676510be69d359bf8e7a8dc49c15adf1b188ae1273e0e1b9c277a0c80a8184  # block 80431694
0x4ef7f89d6098a006b6eaa1f312f093606182dee78ce408f5d7fc28408090bc3b  # block 80431758
0xdf2e53b49f31d6d8ae3114155e1db5be88d8e27eaef0de4a523a9216350eb441  # block 80431919
0xc7456c140ce99192786fe5284814768151f9175d7d52656b7fa2ce20956815ff  # block 80431970
0x18836555adb7db06cf06d26601bf8d99f727d0506d599e9c3ddea35471cb7bfe  # block 80432012
0xb6f24a3db35ef57b32a7844b7fb063b5f8e959e91f9ec568aae5d7c2d57c7d9c  # block 80432018
0xcdebeef09837e5950bf451ee7e76a17b3d015862bf447f0e2a29f119f8fed593  # block 80432020
0x4c37709730e0d2b82f63cf0441545d1fafc4b69ba60e4286510d7a8db3261ef1  # block 80432021
0xf1f2277afda4542f92af535cf4516ffd84d1341a394104c58e2156ae48a633d7  # block 80432027
0x4aef739a81079c95c9fafbe6b8a88145ee3d227694e086a0bee1a0635d49f178  # block 80432188
0x69f6b6b77b27d444f404cffb3eae18fdc82e4f935b469f53ffeb6ec03486248c  # block 80432228
0x2c1421913fb81b68f525a945bcf37db2711526049d20d51954df29328c92c763  # block 80432700
0xf38508d0ac95c4b635d530af42962b1be9e86f3201f2724f99047179280fcc1c  # block 80432985
0x2bfd9bbdf28a4110c18b59d360374975007aee8a533d63ac2ee0051f7b4591b9  # block 80433048
0x6047a414d08acb53c3b97d4c521ceba1d96d0cd7de5e6202be9fd5b3abc070f9  # block 80433062
0x743d9d5187aa2f271dd0f9cb7a61fc728d78bdc1d5667fdf00ba227c581d69fb  # block 80433260
0x04bf783e34439832d27d22239c740805f635f310868108d654d5afdde53cc2fc  # block 80433305
0x6821b995cb11b942c3a4a17ac1ec58e25cf294db4f7d97c84f61f25005553470  # block 80433382
0x9ece31374578aab09e83536dee158c55c4c345596689f50968ade25de283f24a  # block 80433666
0xc23263b76ef0e7b8e14f8f36116c44a3d45833c87b25d4d2f040c1103841ade9  # block 80433719
0x7d1de1cea8719032b8ecadc1dc391a02b985957805cadfdd32b0f557249c553c  # block 80433720
0xce34d64999ad9b53f3b61790809d5e6f35e332314d7e59a4292539891705164f  # block 80433737
0x336343591e835886339bf7207781ca979819d8718fb11d63f9bf21f53aa96aef  # block 80434055
0x97518ab252fbd832c0eb0de630016dfc4ffa02ee87095239070f6e86564a7e66  # block 80434118
0x98b7662bdad623d8d660afa64445e6f61f57c805449edf28eca11b3049495a31  # block 80434137
0x689e56f936408fad1635fbe29c5f2c66f71e0aea56b7fc3a259f6d2b66535e6e  # block 80434245
0x515dd56df15698b5911a989157f8f8f444d798fcc73dd7e02cb7a93c3261a5f6  # block 80434343
0x5916b02d3fef35a0a6e910f0eb7e65ebbb0b26d573441814a4322e34a0693de4  # block 80434492
0x825c3bd26f631558dd6a1ff0d78212eb735de3376d862858af0cf7eeb3cc949d  # block 80434668
0xdf89e78c3ab72b4d0f349047468f4905d41af407b2a64cb1b933ee4c96136a01  # block 80434685
0x9fe226e3fad26fffff30d65ceb03408b244d5a4f2b664ec15ebe2bb1b92a38a6  # block 80434697
0x38a45d48c478334c99c483f54a68ee94fb9d1370c70ff850fc3177b0db9bea4b  # block 80434733
0x9bb710478780bb9888ad70cf84e080904169b7f36cef05335a24204edf99bb40  # block 80434764
0x2b67753b37ce14cb1eba24db62606fd9d41c3540efb7a2a94947805927ec2790  # block 80435122
0xd7dd8c57301e5dc4937f303074e668758ddb2d692a9ebff4b4250b377c44bb89  # block 80435164
0xc980a9d3885f244ad1b47223a8d52a8933122ed57b2d016e9c29cccca47fc212  # block 80435359
0xf06495409438081b5eacf141e5a048b08b58c9057e2421d3360b49cba55d54cd  # block 80435562
0x09f8412434ff5324a8574928c90c82b11e9837f5afa2e365e595518e7000b191  # block 80435979
0x6f304cdaf30f3336b55c6c8be29739098971ce9ff5c535a861277ffc27d20138  # block 80436022
0x1d7d4f49a0a00447a97f031755b2c4aad0f49bc4a7bca5f79d7748a54028faea  # block 80436171
0x1d06f1271b5651801ee61defec5a68e99639e1ec7a8a57b928780daa78238695  # block 80436183
0x051763cebe45409f8a44ac383056d2053fc15ed9d8f9ba006895f1f3b0661fe3  # block 80436405
0xe1304596151ffa6def53c348d72b0a8ccfff96fbb14a2a983e812f2cf0d89bc9  # block 80436487
0x6aee176d3fb809853e447e9654450a354b0151bae14bd900ceeb23aa99d12c20  # block 80436960
0x6aa630c3558e3324063f9890faea44446f49223d74b37d305d9af88063ca537e  # block 80437344
0xb0905c868a32396afa6901e6adae2173e277364964f552cc4cc5ff0feb9d1de1  # block 80437514
0x02fdf0bd7ba1df914a37f5f52de6f3da84475cfd9cfc871e6dcfd6db0d8b5fb9  # block 80437709
0xc5d05abbee1805b1a568979def1717b9fd828f191921755db92ff7840a914297  # block 80437951
0x4c63b7ad181682f9258d0b1f7e5fbbe9b71053737b59a0b8b84546af480aa9a9  # block 80437977
0xd8eefac6d301ca3450e2ab656d998c5d874a5c8da7241b686569f29cb3d4cc26  # block 80437978
0x86395c76f5207112cedbc4feacef768da5332efa2c327f46cb35bb95266920b3  # block 80437979
0x5e248b29e880257140107e29a1678a27701696c0b7150b168c1a5e359b863c37  # block 80438011
0x3a4e75165fc50fce53042b8bd70f225d92f71bc04b0475b5ef5ebf5d80a64d2c  # block 80438101
0xca900a3affd78f2ff49ad2173402a9865d8383808ddd4948c0833201650afbfb  # block 80438201
0xbdadc7bd86371ea5e07e6134c9d5d4f2a480379173f059545d67ae300ededb33  # block 80438225
0xa27526cacbab92bf6cec054aed5fd261e20ac1926370b8263d9fe28daf34c222  # block 80438731
0x2c9b6656a455e9514ca47229054a5c58b2785c0feb3d5de82cadce43d2026257  # block 80438832
0x4cd0f2f96d65546040468badad75418e3d6358934db48d1f1bdf717f2302c144  # block 80438859
0x9ef8af0f6c5781e2aae331d2d94658849cdbbe99ff591f2cf66680fbcd7a677b  # block 80438978
0xac3f3ee2fb203bd078276e14f276be3b028860a67ddc175f6f1b1113847588b5  # block 80439666
0x2799a97487bd1d96caabc727bbc98dfb08dcfefbc4b5e5c475372755655b86ce  # block 80439685
0xc2f0c073caed79eafa01e46443c4fa85c2eb9d4c746764718a3fe1a9cabc51bc  # block 80439861
0xfc9a2177475b0d502b36ca293cf72c2998818b06ce18d7c7b9c1a2ea695fe892  # block 80439936
0x895e1d271654221be5ff79233a4bca56f24db5c3ee2b19e517652b8fd1932ae3  # block 80440018
0xb1764cc093fc73e4e5de83ab6360313a75922f20765dd595bab3c7bec39ce0e2  # block 80440089
0xf630ae29268f6999efb394054e3e602c36b4d5adbe3ad298f5e3de20a4b03e5c  # block 80440283
0x56ff0da67723e468df5e2e3e067e62732b818dd8d796e9f5e97774fa2443b923  # block 80440674
0x7bbcb39623bd08394c7d7c118065dc8ba0d391722502ebeb5462c07efc347c84  # block 80440888
0x31472de66a57b7192184d1ee293cb1d1083c12e6a6d3e1b913aafcd0c0b805a1  # block 80440931
0x39423f38c5242a12138720d04b64eebf15189edd94f56d6b686568cbb8cbc3f6  # block 80440953
0x0999da96456877de043940d966d4e8092d82abfd402eb7abbd0daef1a683af63  # block 80440975
0x92eee94d2703b2035f32a05b59d96af1be1090026d41b61439083b88dfa39ba2  # block 80441361
0xe3c8eec363c531b5389475413eaa7a3278154def56b0dc217608b6cefc231c44  # block 80441404
0x63b805cdf52f6959a4d80fece83966869f6d7c37aae507a893958d93708e6734  # block 80441449
0x5810292ab371843c5999f89b5c930a6206907de731bf7673326e67958837ae7a  # block 80441458
0x42a422af03743f47397ed5b073391ff64faedfb041ef849269e34e5fa9f7be9b  # block 80441465
0x5249e92ece3cb6ae7d15fd8d9d0f77f8c1f89b6afe44a16a9a8c3e40994628ee  # block 80441487
0xd64051c50f2426537f5794a9c44334376a651ec74a92d29f12f5582a93d03de5  # block 80441527
0x4a959f05aeb03093b90f002337fd538554b8d06ffb9ae07e951c0a05bf5a51fa  # block 80441548
0x6eba2b7875d2d13300eaf0584ccb91be29428fed9510540fc23371fb9a0e94d9  # block 80441571
0xb86b322b78e2482a20fcef8849360c268f54f7f8683f1a21606ae3f8cdda451a  # block 80442080
0xbda6b27fbd2ce96811c205561a96d836650ccdb0fbcddbc04e26573fad7f6f8a  # block 80442337
0x90c8907ab5d38ca120b9ac9bf6f61997ee24740ec0217dcbb5f2bdc5cf9218e1  # block 80442826
0x977270265a0c8caec0caf8ffa22bce02f37934648ef9671be512e0690cff15d7  # block 80442966
0x5ad3d3796a9288941b3e9cef696da90f645c7b1815e7fc861b629ae6fd0eb1bb  # block 80443506
0xdb23b13bf753bac11c99a32e617e0a73f0a89574fceade9b03623b8d19ff5bda  # block 80443542
0x22dbad91c6bac188268d6bcbcc36590a3e75e247cf7ec0328db8456d647fbc53  # block 80443776
0x2d1dc3d33b04c0cde525db14264d6813878d4762f66d7e6855b9ceeffa0c3cf3  # block 80443822
0x8371faf0b7bfa24b56662351ab0ba10f57fe56e7686071a005f9fd7cd6f401e3  # block 80444094
0xf0852d94a48bad3e532f9b4ba5b0ee8aa5dd54e99c6b670a64acd71b0957c075  # block 80444518
0xd3c453a537548e3bfa7f58eea752cbe5c93c064d98aa4742f13de738dd835cf4  # block 80444989
0xaf44d72fb566d2a873ad93955eb3b6642f7ee141772dfbf28db06837b2498ac0  # block 80445058
0x04a871f7e2cce8d7733270980b3e9dcbb90635a34f2995a17eee018edf4c0c1d  # block 80445166
0x49d413784c19af137d89bb678c50c64379d0735077bdf3e68a018d678bff94db  # block 80445179
0x156b95557b4da4e86da75bc77d4891eda633a9c0f168374ed1c99947808c8688  # block 80445194
0x3ccb48344554a2ca4a536be71fdd3259ecbe9f001901916b8b2e085c5842a6d1  # block 80445262
0xcb5edc6cfd5a9b68475938147030d79033696f02797462eca16fe59d4db94ab1  # block 80445311
0x4b06272a1e56d4a8597c69bb23270dd515a24ca414b58b2176f96df37f7df1d3  # block 80445354
0x760931f6693aef3214c8fc5f7f79eb8dbcdb4298b34a81fed86ef3a3615be9e1  # block 80445359
0x082da7253a973ee75046d2dc2485e807ca602d90da792d39bd974238ed6ea081  # block 80445429
0x2fe624da07212e020e24484b4d4f500e6fc9001cba56a60224d6952ebc7cca55  # block 80445459
0x11b219e44b99bc8c391f8cf63b1684b1821abb1d4624e443dfb0d2fe682eff12  # block 80445503
0x14bfcc2ad6cac053d73c6999e7a1d9377ce64446af82df9f8782a2a584fed6c0  # block 80445513
0x317fb24ca58f6cb955b985c4ea9e71c34941ffc1fe34ade3c604dd596b2ced8d  # block 80445567
0x49ce3fb20978a3aaaca22c485fe3403fdeb6ccf7e0ec737b8c66250a1c0ad53c  # block 80445693
0xa7fe3e48f7d463d1759434c49e1341ce1486e7a4a8f75c77e371252ffb713a9e  # block 80445856
0x899897ac94a529006ea921bcb6b8dabfa6e80c16cb812cee578fe79a5606bbcf  # block 80446242
0x7c07a61a0742c5d87d735daf12a06181cc51a0c7601b15a0f541b032c419f3eb  # block 80446552
0xfae6a9a32edd35f5ebce1e658c1c12e34471f1b051e7c77a1c300b0b7a525f15  # block 80446655
0x1725462d6e8bdd6ff55c66244a3594808ab4862af17663aa16cba3e959228e63  # block 80446695
0x9f01a72810eaaa241208ffb20cc9ef8162095fbdbcd08bd0bc15409f403ce605  # block 80446792
0x40c9427f7d41e3883d5b84f26ad1ee1fb26f57f53d18589a609df0f285695bad  # block 80447019
0x71be583beff42f80659ed3329718f4eb500f09f251fefcad763d51e31dc81a4b  # block 80447079
0x9daa29ae1f6fd53428d9477ee190c087d21bf5e92fe0f4e72cbc0ab5d184ff06  # block 80447120
0x229455fcb7bd0d241da01da2c90866877d88bd17a544f8a7a395c9acd9cab9de  # block 80447228
0x753b603fd48c159a304c5314531ea7f24640319b4c79d3c503a5587639dd19c6  # block 80447433
0xa9b1b01267dd37473e0056e55fc100bce8e0b09080ec0f9518a4d940fd1b1be4  # block 80447470
0x38bbd4d46a15764165ddd3d1b40d58a7f02b8ab3ebc9192304ce323c1e498081  # block 80447706
0xacf591affe0d790428c654cbf03e30254297eb458ec1cc8fdc56dbf563c37536  # block 80447775
0x71d9051ec14b7124bd47b6ddf4d3a8d89f044c7bd4b205a58ddfcd5646d85cef  # block 80447914
0x059ab14077be9274b012aab8f63fecca8d6353a95e21bf56147b91880c5436dc  # block 80447924
0xca11d5b37c377871701359d2e8df1fc58141d7ab297d1604361c78441b0ad971  # block 80448038
0x475eff90839ed52338b2eebe4cff4c77e079214d97d9d11e7c80f014acd528dd  # block 80448045
0x6ab0d609b4b84bbfa7b6ac0314f5b02c5210d29b82d73fae5254b757612c278f  # block 80448272
0xd2b4c0b3eae9ccc793f393d119dbceb1056092ef57e5ff9047e6b3b75704b111  # block 80448318
0xcc96f4e2bd624b33e91d60bb98823232c3d863f2dfda7d64ffee321f38a2247b  # block 80448790
0x130b389776e93dcbadb27597477e3de3ba366d6d8a954317325fd4d6dab7d3aa  # block 80449069
0x26139df7320258858561661b38acda8b9a9bb64f21d90c711be9e88e4e405288  # block 80449780
0xc0ac7e57a8bd3c485db88b6eb806b15a10c1b15401db723b01cb2d208a1ec332  # block 80450717
0x1ae84d65d5b3d5841e48398af10acd3e48e130b92d9e543b0a0a1fbaad882283  # block 80450815
0xbb559b6bef65507fc91dc8b420811b691119f23e2a1f42d56eae21deb74d45fd  # block 80450821
0xb9004acef67616539570e7d78753ea087da3819da154dbf9bb342029f48ce10a  # block 80450824
0x45cc1363f217ede26416a1c67acae45c6151c6266f5b224ef67787486c92c1ab  # block 80450902
0x955c33162a12dc5a01afddf0b9c7a20da121cb6688e03e2152c680f99866fe44  # block 80450921
0x839e7d4e51e952a9e87f3d18f7968be9fc3816e30d9f6a8bacae3788309c4375  # block 80450954
0xa0c2fe900da91316a3fcb15a2ea1c6ab2d3fafc786b18fb703d3a69af3039348  # block 80450975
0x4d7316295d6ffa809068d2369a3916d0f6f7840ee1906e192847e363870a112f  # block 80450977
0xde12ed4f67a4911e9689fda77f8e0baaf63c68ea0454f9a66aa2124fa2501ddb  # block 80450978
0xcfc6d450e490d681c364f562f67c11d57f70f231557c2c15636298ba637e7208  # block 80450982
0xc89909dc7e027d5b5e0c38661f8e8914f34a8bccb579a58cc7bb286c807c689f  # block 80451045
0xdf823ffb1f981784515b0684e78025fd937706d2efd4c7092f7de1e76d87a018  # block 80451155
0x7065b3d2658edfb5e470bbe97f626e931e09bfe86b1be84e75f2be258b608251  # block 80451156
0x7276ca13b199b24e0941718efd7885a09c8a2f2d25a30ed7991a179cc715398a  # block 80451215
0xfcaebcc1d6b668af864d76d4065dae4ce7a3ac7735190e6a1c9d089faba47e2c  # block 80451233
0x8a93962052e9f8fd516119ccead08e7f92cfbf9d54ffd1f9d1743e2d0d13a5ff  # block 80451255
0x7c98ca869abe5ffc369490998d53aa6a6788082800785e1714e1ea6259d1773a  # block 80451285
0xefbc3d202529667c9a3fce944de5290c5c75d291d296c0a57adfb371dd20d8c4  # block 80451341
0x9076ed2fd56b94174e4c77c5b07596078162224c42c8a8c75ab6a6d7390992e4  # block 80451350
0xd712962751d6c4e324794302307d4c65a08c22643f6a2c0e6d451d9e36766055  # block 80451359
0x1f2042cf7f1f7db7c0dfca42c1561ce5f1d6450c979308780100c8ff44c2e909  # block 80451367
0x4d94ffd100fcdf1c023eabfdd44e57dc5ef8b749efad1cd39a9b9be205e5f2d1  # block 80451403
0x5c22fe8c989102a6f32da6058830bfec1159042b1c96a750cd6e9dd881d7aee6  # block 80451488
0x3ce19727a3fa01c5796bfa95aac6e08bb3e155fd23f994f285dae4f8769a0a18  # block 80451577
0xe0144237d7cf334b690b1aca2491df4f444dd638423fff54d87ba0f276053539  # block 80451620
0xddac04495e1c527bb6b1f916baa273199b6a7deba7ab4f365e867628786cf35e  # block 80451714
0xa1df8bbdd9568967f64edd43d7f3b9f9b054b41e0896e5da9d7ff6bb230e6331  # block 80451744
0xc8f053cd25bfab7e4101097a7ad79cabc9354b369625f393cdbda5b180640784  # block 80451874
0x6c72c160fc60be79af64639adea7833bdf26faaaf6d24739f9a23e07b254438f  # block 80451887
0x9221ce175fced948a5856446501936888eaa69ca0b4ecfaa3d78263bd4fc00f5  # block 80451904
0x3f52214787f9156e8670f67d0eee573bd05699d2649a4c37533e111b3b6e51f7  # block 80451920
0xf19efaaf7679fcf6de54256724af814d2a28171aa3ab32b0287ab66c0ff9172e  # block 80451940
0x5672a68d2e79e7ed3cc89585f689235d5f7318a2a86809f9197327615a0d632f  # block 80452434
0x389ad13333f0ede47a6d605b9eb50263b417d6f9d08128b9473740fe98291f2b  # block 80452625
0xa2fb9d117353b66a2bd8948834c846e12e53585fccb1c67c746adf2f1bb48232  # block 80452739
0x8d7fe76c0e598963bec12ff7f9814a2c8ec76b0a6bf5fd8c5e3f1346a916973a  # block 80452799
0x399fe946806498f2efdca5dbd1a0017f48537788ef72f06801b59a88ff03b408  # block 80452933
0xb85e2e70f3676681976074a12497b1c67691f41ebd36332fb4d46b90cd23a733  # block 80453427
0x5331309a6fded440642240403cf5e3ede877860906dc09829515ba2ed96c0c4b  # block 80453602
0xb3496d71718475af6be72d60195592aee3273735dfe6121d2c4c8c40ea6e9a7e  # block 80454617
0x9953abe460a8753d6432f0b333097f6607b7a0014b303ddbd76d709ae134da68  # block 80454630
0x08d1b019846e6725aa49a7c7e00d801a7623152eb2941541b9c871ec4ad39952  # block 80455046
0xeb94dc56d699ef2eb21c90a82f4a8abf1a704b85398638693cef4d26d54f786a  # block 80455109
0x3da2146f63e3307f8a92652379347a887ce95cfd57cfa3177b5f05a96e3dd8df  # block 80455186
0x40eaa7efd9ddbe8ce56eb4f81c4b5af458b5198a4a9aac1cf0d3bd40d1436da4  # block 80455228
0xc65aff77596d86834aa78a26aa9b26844a2261800a2a0cfddbf72d1400d3105a  # block 80455298
0xe2755a35ff2d82ad5db9efb1a21fec98ff24561273a3d57d17e910871415cf4e  # block 80455340
0x9c7344219571d2c062f49aa32712762750050101e3aa0692329abcac8cfe2a0a  # block 80455396
0x4c5455dd51f930abbdfb6a68426972641b1a522dd40e45ad6a73301637867664  # block 80455498
0xa304c3f521da8c79cd6a5fbecc2a8989e95c5cdea1b1f4018161211cf61d2fe7  # block 80455530
0x858aa154aa095ee1e6c079ef8437967a0535f6114304e88ad606a1dd62144615  # block 80455551
0xefd6b9d4d42d3f01d0c7cde137b77bfe1bb7725a5cf962be8b4100f4dc91d325  # block 80455602
0xebcdb9dbdbe296bad9df9160dc45565c5b06d60758a8ee3cc397dfb7137333a2  # block 80455773
0xc88d61f6104642f79ddf1f31d7cb4ae813fd34bca1377b0a71ae4366609b944c  # block 80455783
0x07f4321027a46eda95bca7a9112b6986466f00de349c4f07be0f75deec67bcd7  # block 80456099
0x5a488a4682040f1c49de1a7e9dc5ad99e9645e1e2af3a60ce471e8e5abb8f08c  # block 80456311
0x9c306f671e603acb4b44009fcb14003122d855a2ae2d2b6fa828dd4e08b210d7  # block 80456428
0x0c444d011e07672fa84fb6ef34b40091eb5773d0ef0dbd454963f4a02c14c2d2  # block 80456440
0x767102d91637a76d676b07092b84dcfd284b4eb157b0aa449bf53c859b3f05c6  # block 80456530
0xe3448c4fb57f2a0485a85eed73015b9c30db9092c8964f166aef33ab67a80272  # block 80456547
0xa4318832d239833cad389b2dde8e93686ba041336f56e2f7ce3b3034be85046d  # block 80456874
0x3fd342e0ac30af3e886d1393e58353b7416a0b7523b9373619ffc70e21826f34  # block 80456883
0x60f182f37040261b2283c4f7f5741815261eff3cceb075afb45ed14ec5887aaa  # block 80456920
0xa6a65bccea44d36538c52f44e875b6ffb9742e6c6efa61c74e75bff50bdd7241  # block 80456929
0x81708e8987baf469e2245dce1ef64dc7df38335cd4537744e349e7fddac174ce  # block 80456969
0x1faacf185395b5597d1e99634b1d07915d4f9655d9945c7bc80b60e550a0e0d6  # block 80457421
